Date,Close,High,Low,Open,Volume
,IWM,IWM,IWM,IWM,IWM
2009-01-02,39.86320114135742,40.26008684598106,39.069429732110144,39.482191228278445,51588500
2009-01-05,40.00606155395508,40.32356815257605,39.20435110934498,40.07750106854413,59247000
2009-01-06,40.68076705932617,41.20465584082398,39.99018708098731,40.339445259320414,77980800
2009-01-07,39.4821662902832,40.760134908454056,38.91858664441146,39.902863902501124,77662100
2009-01-08,39.67266845703125,39.807611081998466,39.02971295029583,39.19640713737247,59214100
2009-01-09,38.2042121887207,39.83937907195809,38.03751792023773,39.77587894472414,82725900
2009-01-12,37.069114685058594,38.18833192693739,36.910359843572905,38.061328659348185,53721400
2009-01-13,37.561248779296875,37.79144312850643,36.83891718846411,37.01354780207087,62644600
2009-01-14,35.91020965576172,37.045299661837674,35.81495493363205,36.76748095895138,74519500
2009-01-15,36.489646911621094,36.926220273141084,34.77510199823686,35.96575827219801,100622800
2009-01-16,36.89447784423828,37.331051313814996,35.69588489743716,37.29136336712552,80512600
2009-01-20,34.39411163330078,36.71192235907278,34.378235844056114,36.41822782803941,85180200
2009-01-21,36.10865783691406,36.26740967481348,34.16391754267407,34.92593726538124,66088100
2009-01-22,35.06086730957031,35.98164467343325,34.425851048282404,35.33868900563129,69790800
2009-01-23,35.23550033569336,35.72763759347511,34.02103146336224,34.163910510459615,76444000
2009-01-26,35.63237762451172,36.41027279572141,35.068800974144885,35.211679988040125,62967900
2009-01-27,36.021339416503906,36.37059766909165,35.49745052362381,35.77526924409168,54932300
2009-01-28,37.50568771362305,37.696194126391745,36.108651789307174,36.71191654508076,71034500
2009-01-29,36.03719711303711,37.48979616624083,35.918130276612594,36.98178331642105,66434400
2009-01-30,35.306941986083984,36.52141093157306,35.01324749513499,36.32296813509462,58185500
2009-02-02,35.592708587646484,35.83083939462411,34.640182331738515,34.656058122603355,62907300
2009-02-03,35.84671401977539,36.180099561100555,35.28313708838946,35.94196573386941,57452200
2009-02-04,35.584781646728516,36.60874469118577,35.346647748577325,35.88641266918964,65080500
2009-02-05,35.99751663208008,36.521405414522825,35.084681722973336,35.27518508313634,71623700
2009-02-06,37.2755012512207,37.44219250523744,35.88640141175318,36.05309266576992,53776100
2009-02-09,37.108802795410156,37.418373072218586,36.68810503749067,37.14055436944096,55265000
2009-02-10,35.39427185058594,37.386637013915156,35.283144323356154,36.823059966965225,83914300
2009-02-11,35.5291862487793,35.870507998165344,34.99736116782644,35.62444094255856,58417600
2009-02-12,35.83082580566406,35.886389538619525,34.505229565160356,35.005303161759535,79209300
2009-02-13,35.457767486572266,36.27535409918602,35.38633096643856,35.78321667205766,58901500
2009-02-17,34.052791595458984,34.62430489951326,33.99722784406478,34.13216751802289,81542900
2009-02-18,33.568580627441406,34.40203967887116,33.44157737225208,34.33060015857738,78276200
2009-02-19,33.10026168823242,34.13216370631223,33.0446979430433,33.9575330625767,64544300
2009-02-20,32.655738830566406,33.05262433512457,31.90165576630667,32.4652354840563,83388200
2009-02-23,31.401594161987305,32.9018214557157,31.33015462285751,32.84625770617,78804200
2009-02-24,32.56050491333008,32.83832370682356,31.433347891161354,31.782609263550587,81463900
2009-02-25,31.88577651977539,32.74305056995397,31.346015077954075,32.41760461268154,104493600
2009-02-26,31.290449142456055,32.34616595085447,31.123757971023416,32.219162721001624,68400200
2009-02-27,31.076148986816406,31.65560169820004,30.67132391015284,30.73482707041275,87450900
2009-03-02,29.3219051361084,30.49668607255273,29.226653446125514,30.369682809910007,83622800
2009-03-03,28.766273498535156,29.742611842803694,28.591642842032787,29.710860263803763,67796200
2009-03-04,29.361597061157227,29.88548591492337,28.75039289376394,29.20284222074394,80120300
2009-03-05,27.797866821289062,29.123463225781595,27.718487887249655,28.774204999998368,97980100
2009-03-06,27.940746307373047,28.480510955215234,27.24222681698961,28.099501149914296,76036000
2009-03-09,27.297780990600586,28.289994623745393,27.194589924914727,27.567663219935802,75737000
2009-03-10,29.07582664489746,29.21870563798259,27.861355203673828,27.980422040576588,76181500
2009-03-11,29.115535736083984,30.004558872789502,28.861529125596693,29.43304551319192,82274800
2009-03-12,30.92531967163086,31.107886651485384,28.631321800072495,28.996455759781547,86839000
